machine,cpu,gpu,gglasso,numpy,logical_cores,blas_threads,regime,p,n_samples,lambda,seed,true_sparsity,true_n_blocks,true_sizes_json,gen_style_requested,gen_n_powerlaw,gen_n_erdos,gen_n_direct,detected_n_blocks,detected_singletons,detected_sizes_json,t_admm_median,t_admm_mean,t_admm_min,t_admm_max,t_admm_std,t_admm_trials_json,t_block_median,t_block_mean,t_block_min,t_block_max,t_block_std,t_block_trials_json,algorithmic_speedup,speedup_lo,speedup_hi,admm_iterations,admm_status,block_iterations,admm_peak_mem_mb,block_peak_mem_mb,obj_admm,obj_block,obj_rel_gap,max_abs_error,max_rel_error,support_agreement,support_precision,support_recall,support_f1,trials,warmup,tol,rtol,max_iter,true_block_min,true_block_max,true_block_mean,true_block_std,true_block_median,detected_block_min,detected_block_max,detected_block_mean,detected_block_std,detected_block_median
primary,"AMD64 Family 25 Model 124 Stepping 0, AuthenticAMD",NVIDIA GeForce RTX 4050 Laptop GPU,0.3.0,2.4.4,12,1,balanced,100,500,0.15,0,0.9808080808080808,5,"[20, 20, 20, 20, 20]",powerlaw,5,0,0,5,3,"[95, 2, 1, 1, 1]",0.06803349987603724,0.06967302217769127,0.06287989998236299,0.07931499998085201,0.006426021372031222,"[0.063044, 0.065501, 0.06288, 0.06948, 0.068033, 0.065499, 0.074173, 0.079315, 0.079132]",0.06846910016611218,0.06877932224112253,0.06280249985866249,0.07451740000396967,0.003224979230458259,"[0.068417, 0.068469, 0.067434, 0.074517, 0.071696, 0.068956, 0.069708, 0.067013, 0.062802]",0.9936380018282972,0.8438284209998371,1.2629274337701688,48,optimal,nan,0.9413604736328125,1.3600683212280273,112.60211040849822,112.60211014193833,2.3672726309529565e-09,9.361224814574687e-05,8.630111294884633e-05,1.0,0.5950413223140496,0.7578947368421053,0.6666666666666667,9,2,1e-07,1e-05,1000,20.0,20.0,20.0,0.0,20.0,1.0,95.0,20.0,37.501999946669514,1.0
primary,"AMD64 Family 25 Model 124 Stepping 0, AuthenticAMD",NVIDIA GeForce RTX 4050 Laptop GPU,0.3.0,2.4.4,12,1,balanced,100,500,0.2,0,0.9808080808080808,5,"[20, 20, 20, 20, 20]",powerlaw,5,0,0,27,14,"[45, 6, 5, 5, 5, 3, 3, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.07799199991859496,0.07685377777347134,0.0681394999846816,0.08445650013163686,0.005300421890245514,"[0.080379, 0.074101, 0.084457, 0.077992, 0.07983, 0.072707, 0.081708, 0.07237, 0.068139]",0.030906700063496828,0.031416699962897435,0.029804700054228306,0.03632149985060096,0.0019768448576732017,"[0.032126, 0.036321, 0.031043, 0.030412, 0.031503, 0.029951, 0.030682, 0.030907, 0.029805]",2.5234657779175027,1.8760100839710836,2.8336638173835693,49,optimal,nan,0.9413604736328125,0.7321949005126953,113.85533288985029,113.85533275662779,1.1701032908795828e-09,7.824459112000526e-05,7.256847251106176e-05,1.0,0.8783783783783784,0.6842105263157895,0.7692307692307693,9,2,1e-07,1e-05,1000,20.0,20.0,20.0,0.0,20.0,1.0,45.0,3.7037037037037037,8.236390861944752,1.0
primary,"AMD64 Family 25 Model 124 Stepping 0, AuthenticAMD",NVIDIA GeForce RTX 4050 Laptop GPU,0.3.0,2.4.4,12,1,balanced,100,500,0.25,0,0.9808080808080808,5,"[20, 20, 20, 20, 20]",powerlaw,5,0,0,37,16,"[18, 10, 5, 5, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.08002089988440275,0.07978935547483464,0.07161169988103211,0.08510940009728074,0.004267555980307958,"[0.084354, 0.078293, 0.081406, 0.079268, 0.071612, 0.082436, 0.080021, 0.085109, 0.075606]",0.033045100048184395,0.03382613333976931,0.026483000023290515,0.04492769995704293,0.006332306682766594,"[0.03379, 0.039044, 0.044928, 0.028612, 0.03075, 0.040182, 0.026483, 0.027602, 0.033045]",2.421566276625613,1.5939320274463806,3.2137371152222616,52,optimal,nan,0.9413604736328125,0.7030372619628906,114.87311715415137,114.87311699590865,1.377543600159615e-09,0.00013385970015433735,0.00012414907962500195,1.0,0.9682539682539683,0.6421052631578947,0.7721518987341772,9,2,1e-07,1e-05,1000,20.0,20.0,20.0,0.0,20.0,1.0,18.0,2.7027027027027026,3.083214055432142,2.0
primary,"AMD64 Family 25 Model 124 Stepping 0, AuthenticAMD",NVIDIA GeForce RTX 4050 Laptop GPU,0.3.0,2.4.4,12,1,balanced,100,500,0.3,0,0.9808080808080808,5,"[20, 20, 20, 20, 20]",powerlaw,5,0,0,44,20,"[14, 10, 5, 4, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.07450999994762242,0.07587114442139864,0.07098120008595288,0.08532790001481771,0.004543661103364185,"[0.085328, 0.07451, 0.078657, 0.070981, 0.076356, 0.073946, 0.071036, 0.078737, 0.073289]",0.02476059994660318,0.024621688890167408,0.023474300047382712,0.026000899961218238,0.0007979553214698845,"[0.024185, 0.026001, 0.025071, 0.023825, 0.023474, 0.024992, 0.024056, 0.024761, 0.025231]",3.009216259230592,2.729951662897254,3.6349497042546077,55,optimal,nan,0.9413604736328125,0.7033681869506836,115.69289317874515,115.69289317909414,3.016522108724017e-12,4.829365341824099e-06,4.4790273824351406e-06,1.0,0.9821428571428571,0.5789473684210527,0.7284768211920529,9,2,1e-07,1e-05,1000,20.0,20.0,20.0,0.0,20.0,1.0,14.0,2.272727272727273,2.358385776558699,2.0
primary,"AMD64 Family 25 Model 124 Stepping 0, AuthenticAMD",NVIDIA GeForce RTX 4050 Laptop GPU,0.3.0,2.4.4,12,1,balanced,100,500,0.35,0,0.9808080808080808,5,"[20, 20, 20, 20, 20]",powerlaw,5,0,0,53,32,"[14, 8, 4, 4, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.06981659983284771,0.07194124441593885,0.06677179993130267,0.084975800011307,0.006010622842336226,"[0.084976, 0.074928, 0.076588, 0.069817, 0.066921, 0.069028, 0.067113, 0.066772, 0.071329]",0.024013200076296926,0.025040422204054065,0.022311999928206205,0.03231319994665682,0.003040245795823326,"[0.024013, 0.026929, 0.032313, 0.023774, 0.024407, 0.0231, 0.025254, 0.023261, 0.022312]",2.9074258995477513,2.0663939207980233,3.808524573536009,52,optimal,nan,0.9413604736328125,0.7036561965942383,116.34715724416174,116.34715724432453,1.3992568058685712e-12,3.5198849233086804e-06,3.2645409567928556e-06,1.0,0.9787234042553191,0.4842105263157895,0.647887323943662,9,2,1e-07,1e-05,1000,20.0,20.0,20.0,0.0,20.0,1.0,14.0,1.8867924528301887,2.0527053236164754,1.0
primary,"AMD64 Family 25 Model 124 Stepping 0, AuthenticAMD",NVIDIA GeForce RTX 4050 Laptop GPU,0.3.0,2.4.4,12,1,balanced,100,500,0.4,0,0.9808080808080808,5,"[20, 20, 20, 20, 20]",powerlaw,5,0,0,59,39,"[11, 7, 4, 4, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.06695080013014376,0.07042806662826075,0.0653846999630332,0.08315100008621812,0.0068927447724312025,"[0.068528, 0.06544, 0.06625, 0.065385, 0.066847, 0.081454, 0.066951, 0.083151, 0.069847]",0.02363579999655485,0.02727108891122043,0.02015229989774525,0.03488950012251735,0.006448025768447191,"[0.023636, 0.034557, 0.022685, 0.020152, 0.021331, 0.03489, 0.021762, 0.033604, 0.032823]",2.8326013987215366,1.874050924588471,4.126129548891911,52,optimal,nan,0.9413604736328125,0.703007698059082,116.87186138046629,116.87186138063723,1.4626478037572853e-12,4.2052336269859936e-06,3.900172223522256e-06,1.0,1.0,0.43157894736842106,0.6029411764705882,9,2,1e-07,1e-05,1000,20.0,20.0,20.0,0.0,20.0,1.0,11.0,1.694915254237288,1.597182235849457,1.0
primary,"AMD64 Family 25 Model 124 Stepping 0, AuthenticAMD",NVIDIA GeForce RTX 4050 Laptop GPU,0.3.0,2.4.4,12,1,balanced,100,1000,0.05,0,0.9808080808080808,5,"[20, 20, 20, 20, 20]",powerlaw,5,0,0,1,0,[100],0.055184900062158704,0.056183611042797565,0.05368010001257062,0.06404839991591871,0.003293610643386981,"[0.064048, 0.056034, 0.053683, 0.054066, 0.057791, 0.05368, 0.055185, 0.056923, 0.054241]",0.05784299992956221,0.05753491110064917,0.056166599970310926,0.0594055000692606,0.0010729915907880896,"[0.057843, 0.056657, 0.056349, 0.056931, 0.056167, 0.057988, 0.058162, 0.058312, 0.059406]",0.9540462999733695,0.9036217176858243,1.140328949051109,42,optimal,nan,0.9413604736328125,1.4786653518676758,108.93395767744995,108.93395767744995,0.0,0.0,0.0,1.0,0.09161147902869757,0.8736842105263158,0.16583416583416583,9,2,1e-07,1e-05,1000,20.0,20.0,20.0,0.0,20.0,100.0,100.0,100.0,0.0,100.0
primary,"AMD64 Family 25 Model 124 Stepping 0, AuthenticAMD",NVIDIA GeForce RTX 4050 Laptop GPU,0.3.0,2.4.4,12,1,balanced,100,1000,0.1,0,0.9808080808080808,5,"[20, 20, 20, 20, 20]",powerlaw,5,0,0,7,4,"[92, 2, 2, 1, 1, 1, 1]",0.07861210010014474,0.0776936555436502,0.07045679981820285,0.08376850001513958,0.004223412840785792,"[0.075261, 0.078756, 0.075626, 0.07987, 0.07424, 0.082652, 0.083769, 0.078612, 0.070457]",0.07072150008752942,0.07157321111299098,0.06435770005919039,0.07947229989804327,0.005119124405900605,"[0.073171, 0.064358, 0.069134, 0.077597, 0.070722, 0.069808, 0.079472, 0.074492, 0.065406]",1.1115728597788426,0.8865579567798264,1.3016080428308794,53,optimal,nan,0.9413604736328125,1.2916688919067383,111.00179016550251,111.00179012641833,3.521040941701889e-10,1.9216667219490446e-05,1.6446719329150456e-05,1.0,0.5648854961832062,0.7789473684210526,0.6548672566371682,9,2,1e-07,1e-05,1000,20.0,20.0,20.0,0.0,20.0,1.0,92.0,14.285714285714286,31.72972597114702,1.0
primary,"AMD64 Family 25 Model 124 Stepping 0, AuthenticAMD",NVIDIA GeForce RTX 4050 Laptop GPU,0.3.0,2.4.4,12,1,balanced,100,1000,0.15,0,0.9808080808080808,5,"[20, 20, 20, 20, 20]",powerlaw,5,0,0,25,11,"[32, 10, 8, 7, 6, 5, 5, 3, 3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.07503950013779104,0.07619812223128974,0.0690741001162678,0.08914870000444353,0.006416219911604224,"[0.07504, 0.079265, 0.080974, 0.077322, 0.089149, 0.069074, 0.074718, 0.07012, 0.070122]",0.02922919997945428,0.02933163332959844,0.02467729989439249,0.03563259984366596,0.0033959758213518284,"[0.024677, 0.028169, 0.029229, 0.035633, 0.033513, 0.029591, 0.029264, 0.026372, 0.027537]",2.567278618317902,1.9385085685389976,3.6125791875917956,54,optimal,nan,0.9413604736328125,0.7126445770263672,112.50832826666287,112.50832826939039,2.424280770338614e-11,1.5453342916513235e-05,1.325077563385254e-05,1.0,0.9066666666666666,0.7157894736842105,0.7999999999999999,9,2,1e-07,1e-05,1000,20.0,20.0,20.0,0.0,20.0,1.0,32.0,4.0,6.235382907247958,2.0
primary,"AMD64 Family 25 Model 124 Stepping 0, AuthenticAMD",NVIDIA GeForce RTX 4050 Laptop GPU,0.3.0,2.4.4,12,1,balanced,100,1000,0.2,0,0.9808080808080808,5,"[20, 20, 20, 20, 20]",powerlaw,5,0,0,35,14,"[14, 10, 6, 5, 5, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.07163220015354455,0.07200714443913764,0.06703440006822348,0.07795109995640814,0.0029036916502817108,"[0.071632, 0.071164, 0.077951, 0.071533, 0.072173, 0.067034, 0.071839, 0.070637, 0.074101]",0.027735300129279494,0.030674533323488302,0.025608900003135204,0.04221290000714362,0.005657774362365686,"[0.042213, 0.025609, 0.027735, 0.026826, 0.026263, 0.027325, 0.029639, 0.035766, 0.034695]",2.582708671608141,1.5880074587834372,3.043906608517542,51,optimal,nan,0.9413604736328125,0.7003641128540039,113.75984497287294,113.75984497346153,5.17392741467422e-12,8.911346153217536e-06,7.641210649975633e-06,1.0,1.0,0.6842105263157895,0.8125000000000001,9,2,1e-07,1e-05,1000,20.0,20.0,20.0,0.0,20.0,1.0,14.0,2.857142857142857,2.674139190125164,2.0
primary,"AMD64 Family 25 Model 124 Stepping 0, AuthenticAMD",NVIDIA GeForce RTX 4050 Laptop GPU,0.3.0,2.4.4,12,1,balanced,100,1000,0.25,0,0.9808080808080808,5,"[20, 20, 20, 20, 20]",powerlaw,5,0,0,38,15,"[11, 10, 6, 5, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.06778339995071292,0.0680531221959326,0.06417290004901588,0.07164540002122521,0.0026094769160885526,"[0.067108, 0.071645, 0.06518, 0.064173, 0.066341, 0.07075, 0.070566, 0.068932, 0.067783]",0.02548209996894002,0.025603500013757084,0.02453389996662736,0.0271976999938488,0.0008469176684232241,"[0.026011, 0.025749, 0.027198, 0.025007, 0.024534, 0.026425, 0.02526, 0.025482, 0.024766]",2.6600397939468765,2.3594973127701833,2.9202613574964458,49,optimal,nan,0.9413604736328125,0.7001676559448242,114.79345021889937,114.7934502197215,7.161911905869573e-12,6.4914333671173274e-06,5.566208395672466e-06,1.0,1.0,0.6526315789473685,0.7898089171974523,9,2,1e-07,1e-05,1000,20.0,20.0,20.0,0.0,20.0,1.0,11.0,2.6315789473684212,2.2410177743203974,2.0
