machine,cpu,gpu,gglasso,numpy,logical_cores,blas_threads,regime,p,n_samples,lambda,seed,true_sparsity,true_n_blocks,true_sizes_json,gen_style_requested,gen_n_powerlaw,gen_n_erdos,gen_n_direct,detected_n_blocks,detected_singletons,detected_sizes_json,t_admm_median,t_admm_mean,t_admm_min,t_admm_max,t_admm_std,t_admm_trials_json,t_block_median,t_block_mean,t_block_min,t_block_max,t_block_std,t_block_trials_json,algorithmic_speedup,speedup_lo,speedup_hi,admm_iterations,admm_status,block_iterations,admm_peak_mem_mb,block_peak_mem_mb,obj_admm,obj_block,obj_rel_gap,max_abs_error,max_rel_error,support_agreement,support_precision,support_recall,support_f1,trials,warmup,tol,rtol,max_iter,true_block_min,true_block_max,true_block_mean,true_block_std,true_block_median,detected_block_min,detected_block_max,detected_block_mean,detected_block_std,detected_block_median
primary,x86_64,none,0.3.0,2.4.4,32,1,imbalanced,100,1000,0.05,0,0.9808080808080808,5,"[90, 4, 4, 1, 1]",powerlaw,3,0,2,1,0,[100],0.019680852999954368,0.019697475111115637,0.019651170000088314,0.019829266999977335,5.649723520049423e-05,"[0.019689, 0.019829, 0.019678, 0.019734, 0.019681, 0.019651, 0.019651, 0.019656, 0.019707]",0.02045260399995641,0.02044653566665349,0.020364742999845475,0.020515531999990344,5.470805684493957e-05,"[0.020431, 0.020516, 0.020472, 0.020508, 0.020425, 0.020481, 0.020365, 0.020453, 0.020368]",0.9622663696024386,0.9578679217335219,0.9737057325068034,36,optimal,nan,0.9413604736328125,1.4787139892578125,111.89560306979033,111.89560306979033,0.0,0.0,0.0,1.0,0.08915145005370569,0.8736842105263158,0.1617933723196881,9,2,1e-07,1e-05,1000,1.0,90.0,20.0,35.02570484658374,4.0,100.0,100.0,100.0,0.0,100.0
primary,x86_64,none,0.3.0,2.4.4,32,1,imbalanced,100,1000,0.1,0,0.9808080808080808,5,"[90, 4, 4, 1, 1]",powerlaw,3,0,2,9,5,"[89, 2, 2, 2, 1, 1, 1, 1, 1]",0.03222359699998378,0.032245364444432,0.03206924699998126,0.03258097799994175,0.00017678386897324933,"[0.03226, 0.032457, 0.032581, 0.032291, 0.032224, 0.032069, 0.032098, 0.032146, 0.032081]",0.02790772499997729,0.02791827866662465,0.02786023299995577,0.02802645599990683,4.87645140334965e-05,"[0.02786, 0.02794, 0.028026, 0.027874, 0.027939, 0.027891, 0.027924, 0.027908, 0.027902]",1.1546479335026414,1.1442490980696194,1.1694438449238194,60,optimal,nan,0.9413604736328125,1.225748062133789,113.35088327630308,113.3508831239725,1.3438852973699531e-09,5.29717333649371e-05,4.98714140381441e-05,1.0,0.5,0.7789473684210526,0.6090534979423868,9,2,1e-07,1e-05,1000,1.0,90.0,20.0,35.02570484658374,4.0,1.0,89.0,11.11111111111111,27.541663164677313,1.0
primary,x86_64,none,0.3.0,2.4.4,32,1,imbalanced,100,1000,0.15,0,0.9808080808080808,5,"[90, 4, 4, 1, 1]",powerlaw,3,0,2,22,7,"[45, 8, 5, 4, 4, 4, 3, 3, 3, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]",0.02558059700004378,0.025653022666650333,0.024625998999908916,0.026580312000078266,0.0005296977497295922,"[0.024626, 0.025435, 0.026127, 0.025581, 0.025578, 0.025657, 0.0258, 0.025494, 0.02658]",0.013285999999880005,0.013257240999994084,0.012564115000031961,0.013829787999839027,0.0003612327487362277,"[0.012994, 0.013326, 0.01383, 0.013286, 0.013294, 0.01363, 0.013274, 0.013116, 0.012564]",1.925379873571791,1.780649059855115,2.1155737590758004,44,optimal,nan,0.9413604736328125,0.7319765090942383,115.84945297368462,115.84945286392548,9.474290935527978e-10,5.095246349486049e-05,4.7521585097479447e-05,1.0,0.8045977011494253,0.7368421052631579,0.7692307692307692,9,2,1e-07,1e-05,1000,1.0,90.0,20.0,35.02570484658374,4.0,1.0,45.0,4.545454545454546,8.983455868363965,2.5
primary,x86_64,none,0.3.0,2.4.4,32,1,imbalanced,100,1000,0.2,0,0.9808080808080808,5,"[90, 4, 4, 1, 1]",powerlaw,3,0,2,31,10,"[13, 10, 9, 8, 5, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.031087339999885444,0.031058449777775523,0.029688689999829876,0.03235538900003121,0.0008442211876336058,"[0.031174, 0.031007, 0.032182, 0.031087, 0.029689, 0.030186, 0.031105, 0.030741, 0.032355]",0.011518095999917932,0.011521261777741328,0.011303193000003375,0.011972835000051418,0.00022700593769831378,"[0.011518, 0.011592, 0.011665, 0.011973, 0.01132, 0.011303, 0.01134, 0.011317, 0.011663]",2.69899990416011,2.4796708548729165,2.8624999148489767,54,optimal,nan,0.9413604736328125,0.7003793716430664,116.37344263001953,116.3734418178754,6.978775434197989e-09,0.00041762830731559286,0.00040549663229172276,1.0,0.9577464788732394,0.7157894736842105,0.8192771084337349,9,2,1e-07,1e-05,1000,1.0,90.0,20.0,35.02570484658374,4.0,1.0,13.0,3.225806451612903,2.903942563852103,2.0
primary,x86_64,none,0.3.0,2.4.4,32,1,imbalanced,100,1000,0.25,0,0.9808080808080808,5,"[90, 4, 4, 1, 1]",powerlaw,3,0,2,34,14,"[10, 9, 8, 7, 6, 5, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.02680352600009428,0.026703528111107114,0.026320290999819917,0.027344939999920825,0.0003418654121884368,"[0.026804, 0.026812, 0.026971, 0.026489, 0.026844, 0.026382, 0.027345, 0.02632, 0.026365]",0.009570906999897488,0.009602172888889982,0.009460487000069406,0.009840425999982472,0.0001269684666556062,"[0.00946, 0.009515, 0.0095, 0.00984, 0.009571, 0.009754, 0.009661, 0.009597, 0.009521]",2.800520995594395,2.6747105257299633,2.8904368242057954,49,optimal,nan,0.9413604736328125,0.6990690231323242,117.63642853142596,117.63642853337161,1.653952585871545e-11,7.827937754667502e-06,7.004410182329665e-06,1.0,1.0,0.6947368421052632,0.8198757763975156,9,2,1e-07,1e-05,1000,1.0,90.0,20.0,35.02570484658374,4.0,1.0,10.0,2.9411764705882355,2.436742962024468,2.0
primary,x86_64,none,0.3.0,2.4.4,32,1,imbalanced,100,1000,0.3,0,0.9808080808080808,5,"[90, 4, 4, 1, 1]",powerlaw,3,0,2,42,21,"[7, 6, 6, 6, 5, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0314601559998664,0.03169774999997167,0.03099829199982196,0.0332019400000263,0.0007595710772167315,"[0.031203, 0.031325, 0.030998, 0.03146, 0.031677, 0.032688, 0.033202, 0.031694, 0.031033]",0.008957067999972423,0.009016565111121762,0.008930946999953449,0.009238460000005944,0.00011107118692961832,"[0.008931, 0.008955, 0.009238, 0.00917, 0.008957, 0.009028, 0.008971, 0.008957, 0.008942]",3.5123274714407953,3.355352731927401,3.717628153005427,57,optimal,nan,0.9413604736328125,0.6989450454711914,118.70265985663897,118.7026598576847,8.809574750353566e-12,3.780806995701269e-06,3.6207879739292756e-06,1.0,1.0,0.6105263157894737,0.7581699346405228,9,2,1e-07,1e-05,1000,1.0,90.0,20.0,35.02570484658374,4.0,1.0,7.0,2.380952380952381,1.717589409225851,1.5
primary,x86_64,none,0.3.0,2.4.4,32,1,imbalanced,100,1000,0.35,0,0.9808080808080808,5,"[90, 4, 4, 1, 1]",powerlaw,3,0,2,50,29,"[7, 6, 6, 5, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.030180234999988897,0.030435771111140437,0.03007100300010279,0.031809225999950286,0.0005596558778305391,"[0.031809, 0.030726, 0.030523, 0.030168, 0.030222, 0.03018, 0.030098, 0.030123, 0.030071]",0.008528448999868488,0.008514068999981342,0.008467896000183828,0.008548633000145855,3.166714023659439e-05,"[0.008481, 0.008521, 0.008539, 0.008468, 0.008528, 0.008471, 0.008528, 0.008549, 0.00854]",3.538771821283599,3.5176387850068807,3.756449772087393,56,optimal,nan,0.9413604736328125,0.7005863189697266,118.8418875622784,118.84188756262297,2.899403580231194e-12,4.754297064257784e-06,4.497432341009514e-06,1.0,1.0,0.5263157894736842,0.6896551724137931,9,2,1e-07,1e-05,1000,1.0,90.0,20.0,35.02570484658374,4.0,1.0,7.0,2.0,1.5099668870541498,1.0
primary,x86_64,none,0.3.0,2.4.4,32,1,imbalanced,100,1000,0.4,0,0.9808080808080808,5,"[90, 4, 4, 1, 1]",powerlaw,3,0,2,56,35,"[7, 6, 5, 4, 4, 4, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.03137348299992482,0.03139274322223981,0.03133548799996788,0.03148034099990582,4.701824797594369e-05,"[0.03143, 0.031335, 0.031363, 0.031354, 0.031364, 0.031373, 0.03148, 0.031434, 0.0314]",0.008342041000105382,0.00833650000004127,0.00828623699999298,0.008366974999944432,3.0259249724775018e-05,"[0.008292, 0.008286, 0.008328, 0.008342, 0.008353, 0.008367, 0.008362, 0.008333, 0.008366]",3.760888132715781,3.7451394321335956,3.7991118284370207,58,optimal,nan,0.9413604736328125,0.7019214630126953,120.65792397512409,120.65792397653458,1.1689942338088442e-11,9.170234965161228e-06,8.382358114812077e-06,1.0,1.0,0.4631578947368421,0.6330935251798561,9,2,1e-07,1e-05,1000,1.0,90.0,20.0,35.02570484658374,4.0,1.0,7.0,1.7857142857142858,1.3324827218698307,1.0
primary,x86_64,none,0.3.0,2.4.4,32,1,imbalanced,200,400,0.05,0,0.9902010050251256,5,"[180, 8, 8, 2, 2]",powerlaw,3,0,2,1,0,[200],0.05052716899990628,0.05046687977776148,0.05016622700009066,0.05066252199981136,0.00017372866832222956,"[0.050338, 0.050606, 0.050663, 0.050531, 0.050298, 0.050661, 0.050412, 0.050527, 0.050166]",0.05282936300000074,0.052842951222171704,0.05183083599990823,0.054040420000092126,0.0008445772332991725,"[0.053503, 0.053533, 0.05404, 0.053557, 0.052829, 0.051831, 0.051971, 0.051901, 0.052421]",0.9564220753505124,0.9283093469666804,0.9774590940401011,22,optimal,nan,3.385162353515625,5.829751968383789,174.39337505047308,174.39337505047308,0.0,0.0,0.0,1.0,0.033490011750881316,0.8769230769230769,0.06451612903225806,9,2,1e-07,1e-05,1000,2.0,180.0,40.0,70.05140969316749,8.0,200.0,200.0,200.0,0.0,200.0
primary,x86_64,none,0.3.0,2.4.4,32,1,imbalanced,200,400,0.1,0,0.9902010050251256,5,"[180, 8, 8, 2, 2]",powerlaw,3,0,2,2,1,"[199, 1]",0.0930791749999571,0.0945977450000252,0.09261849899985464,0.1028709219999655,0.0033102138509861173,"[0.093707, 0.102871, 0.096299, 0.093079, 0.094257, 0.092931, 0.092861, 0.092618, 0.092756]",0.09429735599997002,0.09444708866665981,0.09347811199995704,0.09554165700001249,0.0006724180125210155,"[0.095512, 0.095542, 0.093478, 0.093991, 0.094405, 0.094214, 0.094369, 0.094297, 0.094215]",0.9870814935679288,0.9694043614906378,1.1004813832783955,41,optimal,nan,3.385162353515625,5.781170845031738,180.53237184197855,180.53237184497706,1.6609313532099835e-11,1.6890039943595614e-06,1.1671847382109632e-06,1.0,0.17011494252873563,0.7589743589743589,0.27793427230046946,9,2,1e-07,1e-05,1000,2.0,180.0,40.0,70.05140969316749,8.0,1.0,199.0,100.0,99.0,100.0
primary,x86_64,none,0.3.0,2.4.4,32,1,imbalanced,200,400,0.15,0,0.9902010050251256,5,"[180, 8, 8, 2, 2]",powerlaw,3,0,2,16,10,"[174, 6, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.09277641099993161,0.09278775633336206,0.0925757560000875,0.09320977900006255,0.0002114169016027776,"[0.092793, 0.092576, 0.092636, 0.092595, 0.092776, 0.092677, 0.093036, 0.09321, 0.092791]",0.07550104899996768,0.07597518133333223,0.0748468409999532,0.0789561210001466,0.0012162063375916925,"[0.075501, 0.076286, 0.07564, 0.075304, 0.075464, 0.078956, 0.076396, 0.075382, 0.074847]",1.2288095626323197,1.1724962526960463,1.2453401874385164,42,optimal,nan,3.385162353515625,4.644055366516113,184.8657741929647,184.86577395595324,1.2820731675403461e-09,6.541171285504022e-05,4.704232299253707e-05,1.0,0.5872340425531914,0.7076923076923077,0.6418604651162791,9,2,1e-07,1e-05,1000,2.0,180.0,40.0,70.05140969316749,8.0,1.0,174.0,12.5,41.71930009000631,1.0
primary,x86_64,none,0.3.0,2.4.4,32,1,imbalanced,200,400,0.2,0,0.9902010050251256,5,"[180, 8, 8, 2, 2]",powerlaw,3,0,2,77,46,"[53, 12, 7, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.10060315900000205,0.10157411400003487,0.10002018900013354,0.10770327199998064,0.002537722496694979,"[0.101168, 0.10002, 0.100069, 0.100131, 0.100706, 0.10028, 0.100603, 0.107703, 0.103486]",0.021518808000109857,0.021862204444460076,0.021309840999947482,0.02315848300008838,0.0007080014914626683,"[0.021733, 0.021502, 0.021575, 0.02131, 0.02303, 0.023158, 0.021456, 0.021477, 0.021519]",4.675126940092985,4.3189439049074085,5.05415652797438,45,optimal,nan,3.385162353515625,2.386754035949707,186.67623836079866,186.67623822192732,7.439154768117983e-10,9.742177689996134e-05,7.181958059749715e-05,1.0,0.8780487804878049,0.5538461538461539,0.6792452830188679,9,2,1e-07,1e-05,1000,2.0,180.0,40.0,70.05140969316749,8.0,1.0,53.0,2.5974025974025974,6.013533957341321,1.0
primary,x86_64,none,0.3.0,2.4.4,32,1,imbalanced,200,400,0.25,0,0.9902010050251256,5,"[180, 8, 8, 2, 2]",powerlaw,3,0,2,107,67,"[25, 9, 6, 6, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.1034621999999672,0.10498208899998139,0.10170141899993723,0.11222454899984768,0.0038565765388919346,"[0.10256, 0.101767, 0.105612, 0.103462, 0.101701, 0.102601, 0.104376, 0.112225, 0.110534]",0.0176315539999905,0.017638414666660336,0.01726467599996795,0.01830713399999695,0.00030938351086049783,"[0.018307, 0.017459, 0.017852, 0.017696, 0.01751, 0.017632, 0.017265, 0.017355, 0.01767]",5.868013675937069,5.555288938178645,6.500240664815026,44,optimal,nan,3.385162353515625,2.3494367599487305,189.4642514614174,189.4642498518845,8.495179979447808e-09,0.00040292557820195696,0.0002872014223478671,0.9999,0.9574468085106383,0.46153846153846156,0.6228373702422146,9,2,1e-07,1e-05,1000,2.0,180.0,40.0,70.05140969316749,8.0,1.0,25.0,1.8691588785046729,2.550734225062885,1.0
primary,x86_64,none,0.3.0,2.4.4,32,1,imbalanced,200,400,0.3,0,0.9902010050251256,5,"[180, 8, 8, 2, 2]",powerlaw,3,0,2,135,103,"[13, 6, 6, 5, 5, 5, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.10115763099997821,0.10201566055553081,0.10004987000002075,0.10738625999988471,0.0023252711758810825,"[0.102176, 0.107386, 0.103767, 0.101909, 0.101158, 0.10087, 0.100766, 0.100058, 0.10005]",0.013176767000004475,0.013190091333323531,0.013092468999957418,0.013255128999844601,6.0447070268332534e-05,"[0.013235, 0.013252, 0.013092, 0.013177, 0.01314, 0.013176, 0.013255, 0.01325, 0.013134]",7.67696894085961,7.548011792355525,8.202139718660703,45,optimal,nan,3.385162353515625,2.3434133529663086,188.5171760062901,188.51717600693746,3.433964423882056e-12,8.216118323245425e-06,5.647934434244804e-06,1.0,0.9846153846153847,0.3282051282051282,0.49230769230769234,9,2,1e-07,1e-05,1000,2.0,180.0,40.0,70.05140969316749,8.0,1.0,13.0,1.4814814814814814,1.365456655953126,1.0
primary,x86_64,none,0.3.0,2.4.4,32,1,imbalanced,200,400,0.35,0,0.9902010050251256,5,"[180, 8, 8, 2, 2]",powerlaw,3,0,2,155,134,"[12, 6, 5, 4, 4, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.09711483900014173,0.09716140822224083,0.09700085800000124,0.09733092999999826,0.00012781088231800093,"[0.09708, 0.097331, 0.097293, 0.09702, 0.097115, 0.097001, 0.097291, 0.097079, 0.097243]",0.01056349800001044,0.010580911555558082,0.010519567000073948,0.010709536999911506,5.748358131943471e-05,"[0.01052, 0.01071, 0.010546, 0.010588, 0.010555, 0.010539, 0.010581, 0.010626, 0.010563]",9.193435640357555,9.057427786168793,9.252370368410988,44,optimal,nan,3.385162353515625,2.342831611633301,190.1105057047615,190.11050570729708,1.333743211094476e-11,1.4146606636789016e-05,9.157756135041021e-06,1.0,1.0,0.23076923076923078,0.375,9,2,1e-07,1e-05,1000,2.0,180.0,40.0,70.05140969316749,8.0,1.0,12.0,1.2903225806451613,1.1127863426232476,1.0
primary,x86_64,none,0.3.0,2.4.4,32,1,imbalanced,200,400,0.4,0,0.9902010050251256,5,"[180, 8, 8, 2, 2]",powerlaw,3,0,2,169,158,"[13, 5, 5, 4, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.1016883570000573,0.10161487588892568,0.10125498899992635,0.10197212399998534,0.0002863673404889373,"[0.101255, 0.101312, 0.101308, 0.101444, 0.101688, 0.101768, 0.101904, 0.101882, 0.101972]",0.008597312000119928,0.008594409777843894,0.00855694400001994,0.008613934000095469,1.662323382462188e-05,"[0.008557, 0.008602, 0.008609, 0.008583, 0.008594, 0.008597, 0.008614, 0.008597, 0.008596]",11.827924472048798,11.754790435915128,11.916885747966532,46,optimal,nan,3.385162353515625,2.3421077728271484,191.15039521097123,191.15039521180518,4.36279400409552e-12,1.4849195310806529e-05,1.0256641215090493e-05,1.0,1.0,0.15897435897435896,0.27433628318584075,9,2,1e-07,1e-05,1000,2.0,180.0,40.0,70.05140969316749,8.0,1.0,13.0,1.183431952662722,1.0583944787216601,1.0
primary,x86_64,none,0.3.0,2.4.4,32,1,imbalanced,200,1000,0.05,0,0.9902010050251256,5,"[180, 8, 8, 2, 2]",powerlaw,3,0,2,1,0,[200],0.06548252499987939,0.0654507305555651,0.06522843900006592,0.06575441800009685,0.00017356955341928635,"[0.065516, 0.065483, 0.065499, 0.065621, 0.065754, 0.065354, 0.065237, 0.065364, 0.065228]",0.06708539199985353,0.06712246299995665,0.06676481899989994,0.06764936500007934,0.00032574900243337003,"[0.067591, 0.067139, 0.0669, 0.066765, 0.066811, 0.066891, 0.067085, 0.067271, 0.067649]",0.9761070636662951,0.9642136182651443,0.9848662661722395,29,optimal,nan,3.385162353515625,5.8297576904296875,179.60104647172273,179.60104647172273,0.0,0.0,0.0,1.0,0.08193484698914116,0.8512820512820513,0.1494822152183701,9,2,1e-07,1e-05,1000,2.0,180.0,40.0,70.05140969316749,8.0,200.0,200.0,200.0,0.0,200.0
primary,x86_64,none,0.3.0,2.4.4,32,1,imbalanced,200,1000,0.1,0,0.9902010050251256,5,"[180, 8, 8, 2, 2]",powerlaw,3,0,2,12,5,"[181, 4, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1]",0.08831924499986599,0.08849470311116016,0.08806872300010582,0.08925247100000888,0.00042550581477363464,"[0.089252, 0.089127, 0.088576, 0.0885, 0.088205, 0.088319, 0.088228, 0.088177, 0.088069]",0.07691394499988746,0.07701671300002191,0.07659812000019883,0.07757765099995595,0.00035133854597446397,"[0.077188, 0.076914, 0.076914, 0.076736, 0.076598, 0.076598, 0.077217, 0.077578, 0.077408]",1.1482865038322403,1.135233174308872,1.1652044593232471,40,optimal,nan,3.385162353515625,4.947021484375,183.0907514148331,183.09075115897784,1.3974232310386258e-09,3.468819141484031e-05,2.644395571762238e-05,1.0,0.6622807017543859,0.7743589743589744,0.7139479905437351,9,2,1e-07,1e-05,1000,2.0,180.0,40.0,70.05140969316749,8.0,1.0,181.0,16.666666666666668,49.55524414451232,2.0
primary,x86_64,none,0.3.0,2.4.4,32,1,imbalanced,200,1000,0.15,0,0.9902010050251256,5,"[180, 8, 8, 2, 2]",powerlaw,3,0,2,58,17,"[35, 14, 11, 6, 6, 6, 5, 5, 5, 5, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.08897463999983302,0.08900181599993731,0.08873005399982503,0.08931658500023332,0.0002133876444331377,"[0.089197, 0.089317, 0.089179, 0.088975, 0.088932, 0.089128, 0.088748, 0.088812, 0.08873]",0.021839380999608693,0.021825001444388665,0.021617353999772604,0.02199017000020831,0.00012275973818493381,"[0.021658, 0.021617, 0.021806, 0.02195, 0.021887, 0.021869, 0.02199, 0.021839, 0.021809]",4.07404587160356,4.034987178315789,4.131707562413645,40,optimal,nan,3.385162353515625,2.354855537414551,185.90462926169587,185.90462924863766,7.024145843549743e-11,3.0310196645844112e-05,2.279124493130739e-05,1.0,0.972027972027972,0.7128205128205128,0.8224852071005917,9,2,1e-07,1e-05,1000,2.0,180.0,40.0,70.05140969316749,8.0,1.0,35.0,3.4482758620689653,4.782051261616473,2.0
primary,x86_64,none,0.3.0,2.4.4,32,1,imbalanced,200,1000,0.2,0,0.9902010050251256,5,"[180, 8, 8, 2, 2]",powerlaw,3,0,2,84,39,"[18, 10, 6, 6, 6, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.093536284000038,0.09370580577777016,0.09285951799984105,0.09516527400000996,0.0007129417529022817,"[0.09286, 0.093096, 0.093321, 0.093536, 0.093423, 0.093558, 0.093986, 0.095165, 0.094407]",0.019046828000227833,0.019057117555550777,0.018974401999912516,0.019248671000241302,8.257171271894119e-05,"[0.019047, 0.019048, 0.01899, 0.01899, 0.018974, 0.019046, 0.019081, 0.019249, 0.01909]",4.910858857911624,4.824204122906821,5.015455770382051,42,optimal,nan,3.385162353515625,2.341921806335449,186.83309597656324,186.8330956934109,1.5155362615152944e-09,0.0002191754314493366,0.00016681437755472535,1.0,0.9913793103448276,0.5897435897435898,0.7395498392282959,9,2,1e-07,1e-05,1000,2.0,180.0,40.0,70.05140969316749,8.0,1.0,18.0,2.380952380952381,2.3599069892121656,2.0
